"","geometry.type","geometry.coordinates.1","geometry.coordinates.2","properties.geopin","properties.objectid","properties.shape_area","properties.shape_leng","properties.situs_dir","properties.situs_num","properties.situs_str","properties.situs_type","type"
"1594","MultiPolygon",-90.1296700012092,29.9475830003929,"41133225","182","3599.53205384","239.985726054","S","1200","CARROLLTON","AVE","Feature"
"1595","MultiPolygon",-90.1298000011512,29.9474629995367,"41133225","182","3599.53205384","239.985726054","S","1200","CARROLLTON","AVE","Feature"
"1596","MultiPolygon",-90.129938001337,29.9475749999412,"41133225","182","3599.53205384","239.985726054","S","1200","CARROLLTON","AVE","Feature"
"1597","MultiPolygon",-90.12980800028,29.9476959998913,"41133225","182","3599.53205384","239.985726054","S","1200","CARROLLTON","AVE","Feature"
"1598","MultiPolygon",-90.1296700012092,29.9475830003929,"41133225","182","3599.53205384","239.985726054","S","1200","CARROLLTON","AVE","Feature"
"1599","MultiPolygon",-90.0529737497922,29.9449798917754,"41133818","183","9486.02061036","389.749717689","","1012","BROOKLYN","ST","Feature"
"1600","MultiPolygon",-90.0532897842233,29.9449642129434,"41133818","183","9486.02061036","389.749717689","","1012","BROOKLYN","ST","Feature"
"1601","MultiPolygon",-90.0533072913143,29.9452246249927,"41133818","183","9486.02061036","389.749717689","","1012","BROOKLYN","ST","Feature"
"1602","MultiPolygon",-90.0529911675927,29.9452389770194,"41133818","183","9486.02061036","389.749717689","","1012","BROOKLYN","ST","Feature"
"1603","MultiPolygon",-90.0529737497922,29.9449798917754,"41133818","183","9486.02061036","389.749717689","","1012","BROOKLYN","ST","Feature"
"1604","MultiPolygon",-90.0755596891763,29.939315940276,"41133906","184","2838.83722886","256.846892788","","1433","ST CHARLES","AVE","Feature"
"1605","MultiPolygon",-90.0756093185503,29.939250775879,"41133906","184","2838.83722886","256.846892788","","1433","ST CHARLES","AVE","Feature"
"1606","MultiPolygon",-90.0758737164036,29.9394008334576,"41133906","184","2838.83722886","256.846892788","","1433","ST CHARLES","AVE","Feature"
"1607","MultiPolygon",-90.0758248052453,29.9394660041129,"41133906","184","2838.83722886","256.846892788","","1433","ST CHARLES","AVE","Feature"
"1608","MultiPolygon",-90.0755596891763,29.939315940276,"41133906","184","2838.83722886","256.846892788","","1433","ST CHARLES","AVE","Feature"
"1609","MultiPolygon",-90.0671925496713,29.9270563422223,"41133990","185","88439.3766571","1228.33741211","","1770","TCHOUPITOULAS","ST","Feature"
"1610","MultiPolygon",-90.0669423288518,29.927885352629,"41133990","185","88439.3766571","1228.33741211","","1770","TCHOUPITOULAS","ST","Feature"
"1611","MultiPolygon",-90.0658367315343,29.9276321555712,"41133990","185","88439.3766571","1228.33741211","","1770","TCHOUPITOULAS","ST","Feature"
"1612","MultiPolygon",-90.0665700205173,29.9269109459928,"41133990","185","88439.3766571","1228.33741211","","1770","TCHOUPITOULAS","ST","Feature"
"1613","MultiPolygon",-90.0671925496713,29.9270563422223,"41133990","185","88439.3766571","1228.33741211","","1770","TCHOUPITOULAS","ST","Feature"
"1614","MultiPolygon",-90.1223640007698,29.9544369999902,"41134455","186","11785.0102539","436.411901321","S","2140","CARROLLTON","AVE","Feature"
"1615","MultiPolygon",-90.1225750013517,29.9542389998911,"41134455","186","11785.0102539","436.411901321","S","2140","CARROLLTON","AVE","Feature"
"1616","MultiPolygon",-90.1228510006917,29.9544650000283,"41134455","186","11785.0102539","436.411901321","S","2140","CARROLLTON","AVE","Feature"
"1617","MultiPolygon",-90.1226400009964,29.9546629998673,"41134455","186","11785.0102539","436.411901321","S","2140","CARROLLTON","AVE","Feature"
"1618","MultiPolygon",-90.1223640007698,29.9544369999902,"41134455","186","11785.0102539","436.411901321","S","2140","CARROLLTON","AVE","Feature"
"1619","MultiPolygon",-90.0807365292084,29.9399735765538,"41135631","187","4216.7254191","324.368131454","S","1700","RAMPART","ST","Feature"
"1620","MultiPolygon",-90.0807913434145,29.9398953328229,"41135631","187","4216.7254191","324.368131454","S","1700","RAMPART","ST","Feature"
"1621","MultiPolygon",-90.0811290049522,29.9400992112319,"41135631","187","4216.7254191","324.368131454","S","1700","RAMPART","ST","Feature"
"1622","MultiPolygon",-90.0810742536349,29.9401724555412,"41135631","187","4216.7254191","324.368131454","S","1700","RAMPART","ST","Feature"
"1623","MultiPolygon",-90.0807365292084,29.9399735765538,"41135631","187","4216.7254191","324.368131454","S","1700","RAMPART","ST","Feature"
"1624","MultiPolygon",-90.0666685459605,29.9330587665253,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1625","MultiPolygon",-90.0666940235821,29.9329739945283,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1626","MultiPolygon",-90.0667195019686,29.9328892225332,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1627","MultiPolygon",-90.0667389931526,29.9328237719315,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1628","MultiPolygon",-90.0667592178323,29.9327570780824,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1629","MultiPolygon",-90.0667787089645,29.9326916274737,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1630","MultiPolygon",-90.0667996671107,29.9326236903729,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1631","MultiPolygon",-90.0668191581902,29.9325582397571,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1632","MultiPolygon",-90.0668386571764,29.9324921640612,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1633","MultiPolygon",-90.0668422375139,29.9324928236827,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1634","MultiPolygon",-90.0670612192798,29.9325430663436,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1635","MultiPolygon",-90.0671535396958,29.9325639591329,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1636","MultiPolygon",-90.0672322552193,29.9325822203098,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1637","MultiPolygon",-90.0672358359667,29.9325828799245,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1638","MultiPolygon",-90.0672156195706,29.9326489487716,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1639","MultiPolygon",-90.0671961049434,29.9327162746757,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1640","MultiPolygon",-90.0672991578582,29.9327397712665,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1641","MultiPolygon",-90.0673957598559,29.9327625798425,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1642","MultiPolygon",-90.067368799194,29.9328510882666,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1643","MultiPolygon",-90.0677516513331,29.9329397895756,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1644","MultiPolygon",-90.0677530866475,29.9329398033836,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1645","MultiPolygon",-90.0677276170527,29.9330239505015,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1646","MultiPolygon",-90.0676998913992,29.933116202195,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1647","MultiPolygon",-90.0676018624177,29.9330927542608,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1648","MultiPolygon",-90.0675038088809,29.9330711821799,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1649","MultiPolygon",-90.0674072144974,29.9330477479034,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1650","MultiPolygon",-90.0673163297046,29.933026869114,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1651","MultiPolygon",-90.0672653817614,29.9331957882496,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1652","MultiPolygon",-90.0671687793831,29.9331729788752,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1653","MultiPolygon",-90.0670657347818,29.9331488578186,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1654","MultiPolygon",-90.0666685459605,29.9330587665253,"41135637","188","46656.0271248","1068.94534199","","1501","RELIGIOUS","ST","Feature"
"1655","MultiPolygon",-90.0663168995344,29.9326603003749,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1656","MultiPolygon",-90.0665667159792,29.9327127162844,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1657","MultiPolygon",-90.06653819315,29.9328112116016,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1658","MultiPolygon",-90.0664709183769,29.9327961859502,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1659","MultiPolygon",-90.0664050797442,29.9327811740949,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1660","MultiPolygon",-90.0662998819653,29.9327570309916,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1661","MultiPolygon",-90.0663168995344,29.9326603003749,"41135638","189","2888.27471899","231.932980144","","1510","RELIGIOUS","ST","Feature"
"1662","MultiPolygon",-90.0669015709316,29.9322852280328,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1663","MultiPolygon",-90.0669285635859,29.9321942190387,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1664","MultiPolygon",-90.067148254462,29.9322450935421,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1665","MultiPolygon",-90.0671219796426,29.93233610984,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1666","MultiPolygon",-90.0670949879477,29.932427117824,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1667","MultiPolygon",-90.0668738605838,29.9323762294076,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1668","MultiPolygon",-90.0669015709316,29.9322852280328,"41135644","190","4937.51839242","281.180201156","","1531","RELIGIOUS","ST","Feature"
"1669","MultiPolygon",-90.0810544523173,29.9395196361651,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1670","MultiPolygon",-90.0810873443361,29.9394724398224,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1671","MultiPolygon",-90.0811689587859,29.9395463565497,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1672","MultiPolygon",-90.0813910817442,29.9397485105136,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1673","MultiPolygon",-90.0813786698137,29.9397652707944,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1674","MultiPolygon",-90.0812969096649,29.9398745145127,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1675","MultiPolygon",-90.0810254363477,29.9397156495155,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1676","MultiPolygon",-90.080948483768,29.9396705330009,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1677","MultiPolygon",-90.0809572444765,29.9396587388651,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1678","MultiPolygon",-90.0810076823177,29.9395860793982,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1679","MultiPolygon",-90.0810544523173,29.9395196361651,"41135646","191","9310.51309558","411.094405878","","1921","FELICITY","ST","Feature"
"1680","MultiPolygon",-90.0638807755452,29.9303632287783,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1681","MultiPolygon",-90.0641241227453,29.929512903323,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1682","MultiPolygon",-90.064957801491,29.9297041063077,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1683","MultiPolygon",-90.0647137353421,29.93055505144,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1684","MultiPolygon",-90.0644373059282,29.9315238322645,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1685","MultiPolygon",-90.063602887382,29.9313332441769,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1686","MultiPolygon",-90.0638807755452,29.9303632287783,"41135898","192","186226.234014","1910.55651119","S","1600","PETERS","ST","Feature"
"1687","MultiPolygon",-90.0796590825387,29.9396945100172,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1688","MultiPolygon",-90.0796919587623,29.9396485641707,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1689","MultiPolygon",-90.0800112869115,29.9398260161758,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1690","MultiPolygon",-90.0799784111718,29.9398719628088,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1691","MultiPolygon",-90.0799455184968,29.9399191588717,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1692","MultiPolygon",-90.0796254720643,29.9397416991623,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1693","MultiPolygon",-90.0796590825387,29.9396945100172,"41135911","193","4779.17114909","319.785324098","","1626","ORETHA CASTLE HALEY","BLVD","Feature"
"1694","MultiPolygon",-90.0795246730672,29.9398807669518,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1695","MultiPolygon",-90.0795582761871,29.9398342029142,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1696","MultiPolygon",-90.0798783149545,29.9400122871579,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1697","MultiPolygon",-90.0798454300373,29.940058858118,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1698","MultiPolygon",-90.0798235078198,29.9400899054303,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1699","MultiPolygon",-90.0795020413384,29.9399111822984,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1700","MultiPolygon",-90.0795027590466,29.9399111891383,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1701","MultiPolygon",-90.0795246730672,29.9398807669518,"41135937","194","3993.48258664","307.502269564","","1614","ORETHA CASTLE HALEY","BLVD","Feature"
"1702","MultiPolygon",-90.0793792781265,29.9401988197315,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1703","MultiPolygon",-90.0794150961622,29.9401472763313,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1704","MultiPolygon",-90.0796795492361,29.9402935750785,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1705","MultiPolygon",-90.0796532491672,29.9403302070124,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1706","MultiPolygon",-90.079642295853,29.9403451055755,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1707","MultiPolygon",-90.0793792781265,29.9401988197315,"41135938","195","2181.6764995","242.122038301","","1600","ORETHA CASTLE HALEY","BLVD","Feature"
"1708","MultiPolygon",-90.1280631012623,29.9477742610058,"41136439","196","16067.9075847","573.222704321","S","1305","CARROLLTON","AVE","Feature"
